4K,#genre#
东方卫视[1920*1080],http://39.135.135.30/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视[1920*1080],http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226236/3.m3u8
东方卫视[1920*1080],http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221226364/1.m3u8
东方卫视[1920*1080],http://39.135.250.69/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225828/index.m3u8
东方卫视[1920*1080],http://117.169.72.6:8080/ysten-businessmobile/live/dongfangstv/1.m3u8
东方卫视[1920*1080],http://39.134.157.205/PLTV/88888888/224/3221225613/index.m3u8
东方卫视[1920*1080],http://39.135.139.194:6610/PLTV/88888888/224/3221225853/1/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://111.20.105.60:6060/yinhe/2/ch00000090990000001336/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
东方卫视[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225659/2/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://bjyd1.jilu8.cn/PLTV/88888888/224/3221226364/3.m3u8
东方卫视[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225854/2/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://39.135.253.159/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://117.169.119.199:8080/live/dongfangstv/index.m3u8
东方卫视[1920*1080],http://39.134.19.57/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225835/index.m3u8
东方卫视[1920*1080],http://39.135.139.214:6610/PLTV/88888888/224/3221225854/2/index.m3u8
东方卫视[1920*1080],http://183.207.255.188/live/program/live/dfws/4000000/mnf.m3u8
东方卫视[1920*1080],http://117.136.156.40/PLTV/88888888/224/3221225519/index.m3u8
东方卫视[1920*1080],http://39.135.43.72:80/PLTV/88888888/224/3221226508/index.m3u8
东方卫视[1920*1080],http://39.134.176.157/PLTV/88888888/224/3221226142/index.m3u8
东方卫视[1920*1080],http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225936/index.m3u8
东方卫视[1920*1080],http://39.134.19.28/PLTV/88888888/224/3221225676/index.m3u8
东方卫视[1920*1080],http://39.135.139.194:6610/PLTV/88888888/224/3221225489/1/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225659/index.m3u8codeyj
东方卫视[1920*1080],http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226236/index.m3u8
东方卫视[1920*1080],http://39.135.248.141/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8
东方卫视[1920*1080],http://keonline.shanghai.liveplay.qq.com/live/program/live/dfws/4000000/mnf.m3u8
东方卫视[1920*1080],http://120.221.5.177:8089/PLTV/88888888/224/3221225589/index.m3u8
东方卫视[1920*1080],http://39.135.253.53/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225659/index.m3u8
东方卫视[1920*1080],http://39.135.250.8/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://111.20.105.60:6060/yinhe/2/ch00000090990000001028/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
东方卫视[1920*1080],http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225752/1/01.m3u8?fmt=ts2hls,3,01.m3u8,0,2744,0,0&
东方卫视[1920*1080],http://39.134.157.205/PLTV/88888888/224/3221225651/index.m3u8
东方卫视[1920*1080],http://140.207.241.3:8080/live/program/live/dfws/4000000/mnf.m3u8
东方卫视[1920*1080],http://39.135.139.214:6610/PLTV/88888888/224/3221225489/2/index.m3u8
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225853/index.m3u8
东方卫视[1920*1080],http://112.50.243.8/PLTV/88888888/224/3221225936/1.m3u8
东方卫视[1920*1080],http://111.0.93.5/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230689/01.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://117.136.156.40/PLTV/88888888/224/3221225668/index.m3u8
东方卫视[1920*1080],http://jxgz1.jilu8.cn/PLTV/88888888/224/3221225489/2/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://39.135.139.194:6610/PLTV/88888888/224/3221225658/1/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226115/2.m3u8
东方卫视[1920*1080],http://188.40.76.108:25461/mytv01/uSIRzmks51/7
东方卫视[1920*1080],http://183.207.255.190/live/program/live/dfws/4000000/mnf.m3u8
东方卫视[1920*1080],http://39.134.19.57/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225676/index.m3u8
东方卫视[1920*1080],http://112.5.223.10/ott.fj.chinamobile.com/PLTV/88888888/224/3221225936/index.m3u8
东方卫视[1920*1080],http://39.134.19.57/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225935/index.m3u8
东方卫视[1920*1080],http://ott.js.chinamobile.com/PLTV/3/224/3221227597/index.m3u8
东方卫视[1920*1080],http://dbiptv.sn.chinamobile.com/pltv/88888890/224/3221225797/index.m3u8
东方卫视[1920*1080],http://39.134.156.16/PLTV/88888888/224/3221225651/index.m3u8
东方卫视[1920*1080],http://dbiptv.sn.chinamobile.com/pltv/88888890/224/3221226261/index.m3u8
东方卫视[1920*1080],http://112.17.40.140/PLTV/88888888/224/3221226142/index.m3u8
东方卫视[1920*1080],http://39.135.139.214:6610/PLTV/88888888/224/3221225658/2/index.m3u8
东方卫视[1920*1080],http://124.227.184.49/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225503/index.m3u8
东方卫视[1920*1080],http://39.134.19.28/PLTV/88888888/224/3221225835/index.m3u8
东方卫视[1920*1080],http://221.179.136.145/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226505/1.m3u8
东方卫视[1920*1080],http://39.135.139.214:6610/PLTV/88888888/224/3221225853/2/index.m3u8
东方卫视[1920*1080],http://39.135.135.40/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视[1920*1080],http://39.134.65.208/PLTV/88888888/224/3221225672/index.m3u8
东方卫视[1920*1080],http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/dongfangws/3000/index.m3u8?ProgramID=&encrypt=
东方卫视[1920*1080],http://211.137.115.110:8080/gitv_live/G_DONGFANG-MD/G_DONGFANG-MD.m3u8
东方卫视[1920*1080],http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221226505/1.m3u8
东方卫视[1920*1080],http://dbiptv.sn.chinamobile.com/pltv/88888890/224/3221226217/index.m3u8
东方卫视[1920*1080],http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226115/2.m3u8
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8
东方卫视[1920*1080],http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226873/1.m3u8
东方卫视[1920*1080],http://39.134.19.57/PLTV/88888888/224/3221225835/index.m3u8
东方卫视[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226299/index.m3u8
东方卫视[1920*1080],http://39.135.248.135/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://liveplay-kk.rtxapp.com/live/program/live/dfws/4000000/mnf.m3u8
东方卫视[1920*1080],http://39.135.253.160/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://bjyd1.jilu8.cn/PLTV/88888888/224/3221226237/3.m3u8
东方卫视[1920*1080],http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225752/1/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://117.136.154.68/PLTV/88888888/224/3221225519/index.m3u8
东方卫视[1920*1080],http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226873/index.m3u8
东方卫视[1920*1080],http://39.130.206.213:6410/gitv_live/DFWS-/DFWS-.m3u8
东方卫视[1920*1080],http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226236/1.m3u8
东方卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225854/index.m3u8
东方卫视[1920*1080],http://39.135.250.7/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://39.130.215.158:6610/gitv_live/DFWS-/
东方卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225658/index.m3u8codeyj
东方卫视[1920*1080],http://39.135.139.194:6610/PLTV/88888888/224/3221225854/1/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://39.135.139.194:6610/PLTV/88888888/224/3221225659/1/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://183.207.248.71:80/cntv/live1/n-dongfangstv/n-dongfangstv
东方卫视[1920*1080],http://39.135.248.142/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://112.50.243.8/PLTV/88888888/224/3221226873/1.m3u8
东方卫视[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225658/2/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://39.135.250.70/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://39.134.19.57/PLTV/88888888/224/3221225676/index.m3u8
东方卫视[1920*1080],http://39.135.43.72:80/PLTV/88888888/224/3221226505/index.m3u8
东方卫视[1920*1080],http://140.207.241.2:8080/live/program/live/dfws/4000000/mnf.m3u8
东方卫视[1920*1080],http://39.134.156.15/PLTV/88888888/224/3221225651/.m3u8
东方卫视[1920*1080],http://39.130.206.206:6610/gitv_live/DFWS-/DFWS-.m3u8?IASHttpSessionId=SLB154820200901115910062989
东方卫视[1920*1080],http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226155/index.m3u8
东方卫视[1920*1080],http://39.135.253.54/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226236/2.m3u8
东方卫视[1920*1080],http://111.20.106.16:6610/bestv/2/ch00000090990000001360/index.m3u8?&virtualDomain=bestv.live_hls.zte.com
东方卫视[1920*1080],http://39.134.185.235/PLTV/88888888/224/3221226142/index.m3u8
东方卫视[1920*1080],http://39.135.139.214:6610/PLTV/88888888/224/3221225659/2/index.m3u8
东方卫视[1920*1080],http://112.50.243.8/PLTV/88888888/224/3221225828/1.m3u8
东方卫视[1920*1080],http://223.110.245.159/ott.js.chinamobile.com/PLTV/3/224/3221227396/index.m3u8
东方卫视[1920*1080],http://117.148.187.37/PLTV/88888888/224/3221226142/index.m3u8
东方卫视[1920*1080],http://223.110.243.138/ott.js.chinamobile.com/PLTV/3/224/3221227208/index.m3u8
东方卫视[1920*1080],http://39.135.248.138/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225672/index.m3u8
东方卫视[1920*1080],http://39.134.19.28/PLTV/88888888/224/3221225935/index.m3u8
东方卫视[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225489/2/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://112.17.40.6/PLTV/88888888/224/3221226142/index.m3u8
东方卫视[1920*1080],http://39.134.19.57/PLTV/88888888/224/3221225935/index.m3u8
东方卫视[1920*1080],http://a.315600.xyz/dl/aqy.php?id=380165322
东方卫视[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225853/2/index.m3u8?fmt=ts2hls
东方卫视[1920*1080],http://112.13.209.106/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225503/index.m3u8
东方卫视[1920*1080],http://39.134.156.16/PLTV/88888888/224/3221225613/index.m3u8
东方卫视[1920*1080],http://223.110.245.170/ott.js.chinamobile.com/PLTV/3/224/3221227208/index.m3u8
东方卫视[1920*1080],http://39.135.248.137/huaweicdn.hb.chinamobile.com/PLTV/88888888/224/3221225887/3.m3u8
东方卫视[1920*1080],http://ivi.bupt.edu.cn/hls/d.m3u8
东方卫视[1920*1080],http://39.134.39.37/PLTV/88888888/224/3221226155/index.m3u8
东方卫视[1920*1080],http://39.134.39.37/PLTV/88888888/224/3221226299/index.m3u8
天津卫视[1920*1080],http://117.148.187.40/PLTV/88888888/224/3221226412/index.m3u8
天津卫视[1920*1080],http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226246/1.m3u8
天津卫视[1920*1080],http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226502/1.m3u8
天津卫视[1920*1080],http://211.137.115.110:8080/gitv_live/G_TIANJIN-MD/G_TIANJIN-MD.m3u8
天津卫视[1920*1080],http://39.134.19.57/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225844/index.m3u8
天津卫视[1920*1080],http://39.135.250.73/PLTV/88888888/224/3221226160/1.m3u8
天津卫视[1920*1080],http://39.130.206.205:6610/gitv_live/G_TIANJIN-/G_TIANJIN-.m3u8?IASHttpSessionId=SLB154420200901120611063007
天津卫视[1920*1080],http://39.135.139.214:6610/PLTV/88888888/224/3221225485/2/index.m3u8
天津卫视[1920*1080],http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221226502/1.m3u8
天津卫视[1920*1080],http://112.13.209.106/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225588/index.m3u8
天津卫视[1920*1080],http://117.136.156.40/PLTV/88888888/224/3221225689/index.m3u8
天津卫视[1920*1080],http://117.169.124.37:6610/ysten-businessmobile/live/hdtianjinstv/yst.m3u8
天津卫视[1920*1080],http://219.147.162.117:65530/live/tjws/index.m3u8
天津卫视[1920*1080],http://112.50.243.8/PLTV/88888888/224/3221225830/1.m3u8
天津卫视[1920*1080],http://117.169.119.199:8080/live/-8000k-1080P-tianjinstv/index.m3u8
天津卫视[1920*1080],http://ivi.bupt.edu.cn/hls/tjhd.m3u8
天津卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225698/index.m3u8
天津卫视[1920*1080],http://112.50.243.8/PLTV/88888888/224/3221225941/1.m3u8
天津卫视[1920*1080],http://140.207.241.3:8080/live/program/live/tjwshd/4000000/mnf.m3u8
天津卫视[1920*1080],http://39.134.19.57/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225933/index.m3u8
天津卫视[1920*1080],http://111.13.42.42/PLTV/88888888/224/3221226502/1.m3u8
天津卫视[1920*1080],http://221.179.136.150/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226246/1.m3u8
天津卫视[1920*1080],http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226254/2.m3u8
天津卫视[1920*1080],http://39.134.65.208/PLTV/88888888/224/3221225665/index.m3u8
天津卫视[1920*1080],http://39.134.156.16/PLTV/88888888/224/3221225599/index.m3u8
天津卫视[1920*1080],http://39.134.185.235/PLTV/88888888/224/3221226412/index.m3u8
天津卫视[1920*1080],http://117.136.156.40/PLTV/88888888/224/3221225522/index.m3u8
天津卫视[1920*1080],http://39.135.139.214:6610/PLTV/88888888/224/3221225804/2/index.m3u8
天津卫视[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225698/2/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225830/index.m3u8
天津卫视[1920*1080],http://112.17.40.140/PLTV/88888888/224/3221226412/index.m3u8
天津卫视[1920*1080],http://39.134.19.57/PLTV/88888888/224/3221225844/index.m3u8
天津卫视[1920*1080],http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225756/1/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://39.134.19.28/PLTV/88888888/224/3221225933/index.m3u8
天津卫视[1920*1080],http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226160/3.m3u8
天津卫视[1920*1080],http://39.135.135.36:80/wh7f454c46tw1801413387_-2044345193/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8?icpid=88888888&RTS=1554599573&from=1&hms_devid=683
天津卫视[1920*1080],http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225756/1/01.m3u8?fmt=ts2hls,3,01.m3u8,0,2744,0,0&
天津卫视[1920*1080],http://bjyd1.jilu8.cn/PLTV/88888888/224/3221226246/3.m3u8
天津卫视[1920*1080],http://140.207.241.2:8080/live/program/live/tjwshd/4000000/mnf.m3u8
天津卫视[1920*1080],http://39.135.139.214:6610/PLTV/88888888/224/3221225803/2/index.m3u8
天津卫视[1920*1080],http://39.135.250.73/PLTV/88888888/224/3221226254/1.m3u8
天津卫视[1920*1080],http://39.135.135.12:80/wh7f454c46tw1933124428_-2054845674/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8?icpid=88888888&RTS=1579029479&from=1&hms_devid=694
天津卫视[1920*1080],http://221.179.217.9//otttv.bj.chinamobile.com/PLTV/88888888/224/3221226246/1.m3u8
天津卫视[1920*1080],http://183.207.255.188/live/program/live/tjwshd/4000000/mnf.m3u8
天津卫视[1920*1080],http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226160/2.m3u8
天津卫视[1920*1080],http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226254/1.m3u8
天津卫视[1920*1080],http://dbiptv.sn.chinamobile.com/pltv/88888890/224/3221225562/index.m3u8
天津卫视[1920*1080],http://39.134.157.205/PLTV/88888888/224/3221225599/index.m3u8
天津卫视[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226303/index.m3u8
天津卫视[1920*1080],http://39.134.19.28/PLTV/88888888/224/3221225844/index.m3u8
天津卫视[1920*1080],http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226254/3.m3u8
天津卫视[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225739/2/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225485/2/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226160/1.m3u8
天津卫视[1920*1080],http://117.169.120.140:8080/live/hdtianjinstv/.m3u8
天津卫视[1920*1080],http://39.135.139.214:6610/PLTV/88888888/224/3221225739/2/index.m3u8
天津卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225803/index.m3u8
天津卫视[1920*1080],http://39.135.139.194:6610/PLTV/88888888/224/3221225803/1/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://liveplay-kk.rtxapp.com/live/program/live/tjwshd/4000000/mnf.m3u8
天津卫视[1920*1080],http://111.20.105.60:6060/yinhe/2/ch00000090990000001343/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
天津卫视[1920*1080],http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226254/index.m3u8
天津卫视[1920*1080],http://39.135.43.72:80/PLTV/88888888/224/3221226526/index.m3u8
天津卫视[1920*1080],http://117.169.119.199:8080/live/hdtianjinstv/index.m3u8
天津卫视[1920*1080],http://39.134.157.205/PLTV/88888888/224/3221225649/index.m3u8
天津卫视[1920*1080],http://183.207.248.71:80/cntv/live1/-2500k-1080P-tianjinstv/-2500k-1080P-tianjinstv
天津卫视[1920*1080],http://112.17.40.145/PLTV/88888888/224/3221226412/index.m3u8
天津卫视[1920*1080],http://dbiptv.sn.chinamobile.com/pltv/88888890/224/3221226204/index.m3u8
天津卫视[1920*1080],http://111.13.42.10/PLTV/88888888/224/3221226502/1.m3u8
天津卫视[1920*1080],http://117.169.72.6:8080/ysten-businessmobile/live/hdtianjinstv/1.m3u8
天津卫视[1920*1080],http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226160/2.m3u8
天津卫视[1920*1080],http://39.135.139.194:6610/PLTV/88888888/224/3221225485/1/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://39.134.156.16/PLTV/88888888/224/3221225649/index.m3u8
天津卫视[1920*1080],http://39.130.215.158:6610/gitv_live/G_TIANJIN-/
天津卫视[1920*1080],http://111.20.105.60:6060/yinhe/2/ch00000090990000001343?virtualDomain=yinhe.live_hls.zte.com
天津卫视[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225665/index.m3u8
天津卫视[1920*1080],http://39.134.19.57/PLTV/88888888/224/3221225933/index.m3u8
天津卫视[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225804/2/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://39.130.206.213:6410/gitv_live/G_TIANJIN-/G_TIANJIN-.m3u8
天津卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225698/index.m3u8codeyj
天津卫视[1920*1080],http://jxgz1.jilu8.cn/PLTV/88888888/224/3221225485/2/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://223.110.245.170/ott.js.chinamobile.com/PLTV/3/224/3221227212/index.m3u8
天津卫视[1920*1080],http://39.135.139.194:6610/PLTV/88888888/224/3221225739/1/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225739/index.m3u8
天津卫视[1920*1080],http://112.17.40.140/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228818/index.m3u8
天津卫视[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226191/index.m3u8
天津卫视[1920*1080],http://39.135.139.214:6610/PLTV/88888888/224/3221225698/2/index.m3u8
天津卫视[1920*1080],http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226160/3.m3u8
天津卫视[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225803/2/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://keonline.shanghai.liveplay.qq.com/live/program/live/tjwshd/4000000/mnf.m3u8
天津卫视[1920*1080],http://39.135.139.194:6610/PLTV/88888888/224/3221225804/1/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://112.17.40.6/PLTV/88888888/224/3221226412/index.m3u8
天津卫视[1920*1080],http://117.136.154.86/PLTV/88888888/224/3221225522/index.m3u8
天津卫视[1920*1080],http://39.135.139.194:6610/PLTV/88888888/224/3221225698/1/index.m3u8?fmt=ts2hls
天津卫视[1920*1080],http://dbiptv.sn.chinamobile.com/pltv/88888890/224/3221226299/index.m3u8
天津卫视[1920*1080],http://112.50.243.8/PLTV/88888888/224/3221225941/3.m3u8
天津卫视[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225804/index.m3u8
天津卫视[1920*1080],http://39.135.135.73/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视[1920*1080],http://39.134.176.157/PLTV/88888888/224/3221226412/index.m3u8
天津卫视[1920*1080],http://39.135.138.58:18890/PLTV/88888910/224/3221225739/index.m3u8codeyj
天津卫视[1920*1080],http://39.134.39.37/PLTV/88888888/224/3221226303/index.m3u8
天津卫视[1920*1080],http://39.134.185.234/PLTV/88888888/224/3221226182/index.m3u8
天津卫视[1920*1080],http://112.17.40.140/PLTV/88888888/224/3221226182/index.m3u8
天津卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
天津卫视[1920*1080],http://112.17.40.38/PLTV/88888888/224/3221226182/index.m3u8
天津卫视[1920*1080],http://39.134.176.157/PLTV/88888888/224/3221226182/index.m3u8
天津卫视[1920*1080],http://39.134.185.235/PLTV/88888888/224/3221226182/index.m3u8
天津卫视[1920*1080],http://112.17.40.145/PLTV/88888888/224/3221226182/index.m3u8
天津卫视[1920*1080],http://112.17.40.6/PLTV/88888888/224/3221226182/index.m3u8
天津卫视[1920*1080],http://39.134.39.37/PLTV/88888888/224/3221226191/index.m3u8
重庆卫视FHD[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225612/2/index.m3u8?fmt=ts2hls
重庆卫视FHD[1920*1080],http://dbiptv.sn.chinamobile.com/pltv/88888890/224/3221226202/index.m3u8
重庆卫视FHD[1920*1080],http://39.134.156.140/PLTV/88888888/224/3221225530/index.m3u8
重庆卫视FHD[1920*1080],http://117.136.156.40/PLTV/88888888/224/3221225521/index.m3u8
重庆卫视FHD[1920*1080],http://39.130.206.209:6610/gitv_live/G_CHONGQING-HD/G_CHONGQING-HD.m3u8?IASHttpSessionId=SLB152520200901121233064152
重庆卫视FHD[1920*1080],http://39.134.19.57/PLTV/88888888/224/3221225943/index.m3u8
重庆卫视FHD[1920*1080],http://39.134.157.205/PLTV/88888888/224/3221225530/index.m3u8
重庆卫视FHD[1920*1080],http://dbiptv.sn.chinamobile.com/pltv/88888890/224/3221226309/index.m3u8
重庆卫视FHD[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225734/index.m3u8
重庆卫视FHD[1920*1080],http://39.130.215.159:6610/gitv_live/G_CHONGQING-HD/G_CHONGQING-HD.m3u8
重庆卫视FHD[1920*1080],http://39.134.156.16/PLTV/88888888/224/3221225632/index.m3u8
重庆卫视FHD[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225734/2/index.m3u8?fmt=ts2hls
重庆卫视FHD[1920*1080],http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227729/index.m3u8
重庆卫视FHD[1920*1080],http://39.135.139.196:6610/PLTV/88888888/224/3221225851/2/index.m3u8?fmt=ts2hls
重庆卫视FHD[1920*1080],http://39.135.139.194:6610/PLTV/88888888/224/3221225851/1/index.m3u8?fmt=ts2hls
重庆卫视FHD[1920*1080],http://39.134.39.39/PLTV/88888888/224/3221226280/index.m3u8
重庆卫视FHD[1920*1080],http://112.50.243.8/PLTV/88888888/224/3221225831/1.m3u8
重庆卫视FHD[1920*1080],http://39.135.38.13/PLTV/88888888/224/3221226450/index.m3u8
重庆卫视FHD[1920*1080],http://39.135.253.153/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226243/index.m3u8
重庆卫视FHD[1920*1080],http://39.130.206.202:6610/gitv_live/G_CHONGQING-HD/G_CHONGQING-HD.m3u8?IASHttpSessionId=SLB152520200901121233064152
重庆卫视FHD[1920*1080],http://39.135.9.77/gz.ucdn.10086.cn/PLTV/88888888/224/3221225686/1/01.m3u8?fmt=ts2hls,3,01.m3u8,0,2744,0,0&
重庆卫视FHD[1920*1080],http://ott.fj.chinamobile.com/PLTV/88888888/224/3221225949/index.m3u8
重庆卫视FHD[1920*1080],http://cbnlive.cbchot.com/live/ty_chongqingweishi_h_1.m3u8?id
